TimeSlice	Time	LH_GemellusSuperior	LH_GemellusSuperior
4297	2.32038	0.013111	86.2447
4298	2.32092	0.0131109	86.2461
4299	2.32146	0.0131108	86.2475
4300	2.322	0.0131107	86.2489
4301	2.32254	0.0131106	86.2503
4302	2.32308	0.0131105	86.2517
4303	2.32362	0.0131103	86.2531
4304	2.32416	0.0131102	86.2545
4305	2.3247	0.0131101	86.2559
4306	2.32524	0.01311	86.2573
4307	2.32578	0.0131099	86.2587
4308	2.32632	0.0131098	86.26
4309	2.32686	0.0131097	86.2614
4310	2.3274	0.0131096	86.2628
4311	2.32794	0.0131095	86.2642
4312	2.32848	0.0131094	86.2656
4313	2.32902	0.0131093	86.2669
4314	2.32956	0.0131092	86.2683
4315	2.3301	0.0131091	86.2697
4316	2.33064	0.013109	86.271
4317	2.33118	0.0131089	86.2724
4318	2.33172	0.0131088	86.2738
4319	2.33226	0.0131087	86.2751
4320	2.3328	0.0131086	86.2765
4321	2.33334	0.0131085	86.2778
4322	2.33388	0.0131084	86.2792
4323	2.33442	0.0131083	86.2805
4324	2.33496	0.0131082	86.2819
4325	2.3355	0.0131081	86.2832
4326	2.33604	0.013108	86.2845
4327	2.33658	0.0131079	86.2859
4328	2.33712	0.0131078	86.2872
4329	2.33766	0.0131077	86.2886
4330	2.3382	0.0131076	86.2899
4331	2.33874	0.0131075	86.2912
4332	2.33928	0.0131074	86.2926
4333	2.33982	0.0131073	86.2939
4334	2.34036	0.0131072	86.2952
4335	2.3409	0.0131071	86.2965
4336	2.34144	0.013107	86.2978
4337	2.34198	0.0131069	86.2992
4338	2.34252	0.0131068	86.3005
4339	2.34306	0.0131067	86.3018
4340	2.3436	0.0131066	86.3031
4341	2.34414	0.0131065	86.3044
4342	2.34468	0.0131064	86.3057
4343	2.34522	0.0131063	86.3071
4344	2.34576	0.0131062	86.3083
4345	2.3463	0.0131061	86.3097
4346	2.34684	0.013106	86.311
4347	2.34738	0.0131059	86.3123
4348	2.34792	0.0131058	86.3136
4349	2.34846	0.0131057	86.3148
4350	2.349	0.0131056	86.3161
4351	2.34954	0.0131055	86.3174
4352	2.35008	0.0131054	86.3187
4353	2.35062	0.0131054	86.32
4354	2.35116	0.0131053	86.3213
4355	2.3517	0.0131052	86.3226
4356	2.35224	0.0131051	86.3239
4357	2.35278	0.013105	86.3251
4358	2.35332	0.0131049	86.3264
4359	2.35386	0.0131048	86.3277
4360	2.3544	0.0131047	86.329
4361	2.35494	0.0131046	86.3302
4362	2.35548	0.0131045	86.3315
4363	2.35602	0.0131044	86.3328
4364	2.35656	0.0131043	86.334
4365	2.3571	0.0131042	86.3353
4366	2.35764	0.0131041	86.3366
4367	2.35818	0.013104	86.3378
4368	2.35872	0.0131039	86.3391
4369	2.35926	0.0131038	86.3403
4370	2.3598	0.0131037	86.3416
4371	2.36034	0.0131036	86.3428
4372	2.36088	0.0131036	86.3441
4373	2.36142	0.0131035	86.3453
4374	2.36196	0.0131034	86.3466
4375	2.3625	0.0131033	86.3478
4376	2.36304	0.0131032	86.3491
4377	2.36358	0.0131031	86.3503
4378	2.36412	0.013103	86.3515
4379	2.36466	0.0131029	86.3528
4380	2.3652	0.0131028	86.354
4381	2.36574	0.0131027	86.3552
4382	2.36628	0.0131026	86.3565
4383	2.36682	0.0131025	86.3577
4384	2.36736	0.0131024	86.3589
4385	2.3679	0.0131023	86.3601
4386	2.36844	0.0131023	86.3614
4387	2.36898	0.0131022	86.3626
4388	2.36952	0.0131021	86.3638
4389	2.37006	0.013102	86.365
4390	2.3706	0.0131019	86.3662
4391	2.37114	0.0131018	86.3675
4392	2.37168	0.0131017	86.3687
4393	2.37222	0.0131016	86.3699
4394	2.37276	0.0131015	86.3711
4395	2.3733	0.0131014	86.3723
4396	2.37384	0.0131013	86.3735
4397	2.37438	0.0131013	86.3747
4398	2.37492	0.0131012	86.3759
4399	2.37546	0.0131011	86.3771
4400	2.376	0.013101	86.3783
4401	2.37654	0.0131009	86.3795
4402	2.37708	0.0131008	86.3807
4403	2.37762	0.0131007	86.3819
4404	2.37816	0.0131006	86.3831
4405	2.3787	0.0131005	86.3843
4406	2.37924	0.0131005	86.3855
4407	2.37978	0.0131004	86.3866
4408	2.38032	0.0131003	86.3878
4409	2.38086	0.0131002	86.389
4410	2.3814	0.0131001	86.3902
4411	2.38194	0.0131	86.3913
4412	2.38248	0.0130999	86.3925
4413	2.38302	0.0130998	86.3937
4414	2.38356	0.0130997	86.3949
4415	2.3841	0.0130997	86.396
4416	2.38464	0.0130996	86.3972
4417	2.38518	0.0130995	86.3984
4418	2.38572	0.0130994	86.3996
4419	2.38626	0.0130993	86.4007
4420	2.3868	0.0130992	86.4018
4421	2.38734	0.0130991	86.403
4422	2.38788	0.0130991	86.4042
4423	2.38842	0.013099	86.4053
4424	2.38896	0.0130989	86.4065
4425	2.3895	0.0130988	86.4076
4426	2.39004	0.0130987	86.4088
4427	2.39058	0.0130986	86.4099
4428	2.39112	0.0130985	86.4111
4429	2.39166	0.0130984	86.4122
4430	2.3922	0.0130984	86.4134
4431	2.39274	0.0130983	86.4145
4432	2.39328	0.0130982	86.4156
4433	2.39382	0.0130981	86.4168
4434	2.39436	0.013098	86.4179
4435	2.3949	0.0130979	86.419
4436	2.39544	0.0130979	86.4202
4437	2.39598	0.0130978	86.4213
4438	2.39652	0.0130977	86.4224
4439	2.39706	0.0130976	86.4236
4440	2.3976	0.0130975	86.4247
4441	2.39814	0.0130974	86.4258
4442	2.39868	0.0130973	86.4269
4443	2.39922	0.0130973	86.4281
4444	2.39976	0.0130972	86.4292
4445	2.4003	0.0130971	86.4303
4446	2.40084	0.013097	86.4314
4447	2.40138	0.0130969	86.4325
4448	2.40192	0.0130968	86.4336
4449	2.40246	0.0130968	86.4347
4450	2.403	0.0130967	86.4358
4451	2.40354	0.0130966	86.437
4452	2.40408	0.0130965	86.4381
4453	2.40462	0.0130964	86.4392
4454	2.40516	0.0130963	86.4403
4455	2.4057	0.0130963	86.4414
4456	2.40624	0.0130962	86.4425
4457	2.40678	0.0130961	86.4436
4458	2.40732	0.013096	86.4447
4459	2.40786	0.0130959	86.4458
4460	2.4084	0.0130958	86.4468
4461	2.40894	0.0130958	86.4479
4462	2.40948	0.0130957	86.449
4463	2.41002	0.0130956	86.4501
4464	2.41056	0.0130955	86.4512
4465	2.4111	0.0130954	86.4523
4466	2.41164	0.0130954	86.4534
4467	2.41218	0.0130953	86.4544
4468	2.41272	0.0130952	86.4555
4469	2.41326	0.0130951	86.4566
4470	2.4138	0.013095	86.4577
4471	2.41434	0.013095	86.4587
4472	2.41488	0.0130949	86.4598
4473	2.41542	0.0130948	86.4609
4474	2.41596	0.0130947	86.462
4475	2.4165	0.0130946	86.463
4476	2.41704	0.0130946	86.4641
4477	2.41758	0.0130945	86.4651
4478	2.41812	0.0130944	86.4662
4479	2.41866	0.0130943	86.4672
4480	2.4192	0.0130942	86.4683
4481	2.41974	0.0130942	86.4694
4482	2.42028	0.0130941	86.4704
4483	2.42082	0.013094	86.4715
4484	2.42136	0.0130939	86.4725
4485	2.4219	0.0130938	86.4736
4486	2.42244	0.0130938	86.4746
4487	2.42298	0.0130937	86.4757
4488	2.42352	0.0130936	86.4767
4489	2.42406	0.0130935	86.4778
4490	2.4246	0.0130934	86.4788
4491	2.42514	0.0130934	86.4799
4492	2.42568	0.0130933	86.4809
4493	2.42622	0.0130932	86.4819
4494	2.42676	0.0130931	86.483
4495	2.4273	0.0130931	86.484
4496	2.42784	0.013093	86.485
4497	2.42838	0.0130929	86.4861
4498	2.42892	0.0130928	86.4871
4499	2.42946	0.0130927	86.4881
4500	2.43	0.0130927	86.4892
4501	2.43054	0.0130926	86.4902
4502	2.43108	0.0130925	86.4912
4503	2.43162	0.0130924	86.4922
4504	2.43216	0.0130924	86.4933
4505	2.4327	0.0130923	86.4943
4506	2.43324	0.0130922	86.4953
4507	2.43378	0.0130921	86.4963
4508	2.43432	0.0130921	86.4973
4509	2.43486	0.013092	86.4983
4510	2.4354	0.0130919	86.4994
4511	2.43594	0.0130918	86.5004
4512	2.43648	0.0130917	86.5014
4513	2.43702	0.0130917	86.5024
4514	2.43756	0.0130916	86.5034
4515	2.4381	0.0130915	86.5044
4516	2.43864	0.0130914	86.5054
4517	2.43918	0.0130914	86.5064
4518	2.43972	0.0130913	86.5074
4519	2.44026	0.0130912	86.5084
4520	2.4408	0.0130911	86.5094
4521	2.44134	0.0130911	86.5104
4522	2.44188	0.013091	86.5114
4523	2.44242	0.0130909	86.5124
4524	2.44296	0.0130908	86.5134
4525	2.4435	0.0130908	86.5144
4526	2.44404	0.0130907	86.5153
4527	2.44458	0.0130906	86.5163
4528	2.44512	0.0130905	86.5173
4529	2.44566	0.0130905	86.5183
4530	2.4462	0.0130904	86.5193
4531	2.44674	0.0130903	86.5203
4532	2.44728	0.0130903	86.5212
4533	2.44782	0.0130902	86.5222
4534	2.44836	0.0130901	86.5232
4535	2.4489	0.01309	86.5242
4536	2.44944	0.01309	86.5251
4537	2.44998	0.0130899	86.5261
4538	2.45052	0.0130898	86.5271
4539	2.45106	0.0130897	86.528
4540	2.4516	0.0130897	86.529
4541	2.45214	0.0130896	86.53
4542	2.45268	0.0130895	86.5309
4543	2.45322	0.0130895	86.5319
4544	2.45376	0.0130894	86.5329
4545	2.4543	0.0130893	86.5338
4546	2.45484	0.0130892	86.5348
4547	2.45538	0.0130892	86.5357
4548	2.45592	0.0130891	86.5367
4549	2.45646	0.013089	86.5377
4550	2.457	0.0130889	86.5386
4551	2.45754	0.0130889	86.5396
4552	2.45808	0.0130888	86.5405
4553	2.45862	0.0130887	86.5415
4554	2.45916	0.0130887	86.5424
4555	2.4597	0.0130886	86.5433
4556	2.46024	0.0130885	86.5443
4557	2.46078	0.0130884	86.5452
4558	2.46132	0.0130884	86.5462
4559	2.46186	0.0130883	86.5471
4560	2.4624	0.0130882	86.548
4561	2.46294	0.0130882	86.549
4562	2.46348	0.0130881	86.5499
4563	2.46402	0.013088	86.5508
4564	2.46456	0.013088	86.5518
4565	2.4651	0.0130879	86.5527
4566	2.46564	0.0130878	86.5536
4567	2.46618	0.0130877	86.5546
4568	2.46672	0.0130877	86.5555
4569	2.46726	0.0130876	86.5564
4570	2.4678	0.0130875	86.5573
4571	2.46834	0.0130875	86.5583
4572	2.46888	0.0130874	86.5592
4573	2.46942	0.0130873	86.5601
4574	2.46996	0.0130873	86.5611
4575	2.4705	0.0130872	86.562
4576	2.47104	0.0130871	86.5629
4577	2.47158	0.013087	86.5638
4578	2.47212	0.013087	86.5647
4579	2.47266	0.0130869	86.5656
4580	2.4732	0.0130868	86.5665
4581	2.47374	0.0130868	86.5674
4582	2.47428	0.0130867	86.5683
4583	2.47482	0.0130866	86.5692
4584	2.47536	0.0130866	86.5701
4585	2.4759	0.0130865	86.5711
4586	2.47644	0.0130864	86.5719
4587	2.47698	0.0130864	86.5729
4588	2.47752	0.0130863	86.5738
4589	2.47806	0.0130862	86.5746
4590	2.4786	0.0130862	86.5755
4591	2.47914	0.0130861	86.5764
4592	2.47968	0.013086	86.5773
4593	2.48022	0.013086	86.5782
4594	2.48076	0.0130859	86.5791
4595	2.4813	0.0130858	86.58
4596	2.48184	0.0130858	86.5809
4597	2.48238	0.0130857	86.5818
4598	2.48292	0.0130856	86.5827
4599	2.48346	0.0130856	86.5836
4600	2.484	0.0130855	86.5845
4601	2.48454	0.0130854	86.5853
4602	2.48508	0.0130854	86.5862
4603	2.48562	0.0130853	86.5871
4604	2.48616	0.0130852	86.588
4605	2.4867	0.0130852	86.5888
4606	2.48724	0.0130851	86.5897
4607	2.48778	0.013085	86.5906
4608	2.48832	0.013085	86.5915
4609	2.48886	0.0130849	86.5924
4610	2.4894	0.0130848	86.5932
4611	2.48994	0.0130848	86.5941
4612	2.49048	0.0130847	86.595
4613	2.49102	0.0130846	86.5958
4614	2.49156	0.0130846	86.5967
4615	2.4921	0.0130845	86.5975
4616	2.49264	0.0130844	86.5984
4617	2.49318	0.0130844	86.5993
4618	2.49372	0.0130843	86.6002
4619	2.49426	0.0130842	86.601
4620	2.4948	0.0130842	86.6019
4621	2.49534	0.0130841	86.6027
4622	2.49588	0.013084	86.6036
4623	2.49642	0.013084	86.6044
4624	2.49696	0.0130839	86.6053
4625	2.4975	0.0130839	86.6061
4626	2.49804	0.0130838	86.6069
4627	2.49858	0.0130837	86.6078
4628	2.49912	0.0130837	86.6087
4629	2.49966	0.0130836	86.6095
4630	2.5002	0.0130835	86.6103
4631	2.50074	0.0130835	86.6112
4632	2.50128	0.0130834	86.612
4633	2.50182	0.0130833	86.6129
4634	2.50236	0.0130833	86.6137
4635	2.5029	0.0130832	86.6146
4636	2.50344	0.0130831	86.6154
4637	2.50398	0.0130831	86.6162
4638	2.50452	0.013083	86.6171
4639	2.50506	0.013083	86.6179
4640	2.5056	0.0130829	86.6188
4641	2.50614	0.0130828	86.6196
4642	2.50668	0.0130828	86.6204
4643	2.50722	0.0130827	86.6212
4644	2.50776	0.0130826	86.6221
4645	2.5083	0.0130826	86.6229
4646	2.50884	0.0130825	86.6237
4647	2.50938	0.0130825	86.6245
4648	2.50992	0.0130824	86.6254
4649	2.51046	0.0130823	86.6262
4650	2.511	0.0130823	86.627
4651	2.51154	0.0130822	86.6278
4652	2.51208	0.0130821	86.6287
4653	2.51262	0.0130821	86.6295
4654	2.51316	0.013082	86.6303
4655	2.5137	0.013082	86.6311
4656	2.51424	0.0130819	86.6319
4657	2.51478	0.0130818	86.6327
4658	2.51532	0.0130818	86.6336
4659	2.51586	0.0130817	86.6344
4660	2.5164	0.0130817	86.6352
4661	2.51694	0.0130816	86.636
4662	2.51748	0.0130815	86.6367
4663	2.51802	0.0130815	86.6376
4664	2.51856	0.0130814	86.6384
4665	2.5191	0.0130814	86.6392
4666	2.51964	0.0130813	86.64
4667	2.52018	0.0130812	86.6408
4668	2.52072	0.0130812	86.6416
4669	2.52126	0.0130811	86.6424
4670	2.5218	0.0130811	86.6432
4671	2.52234	0.013081	86.644
4672	2.52288	0.0130809	86.6448
4673	2.52342	0.0130809	86.6456
4674	2.52396	0.0130808	86.6464
4675	2.5245	0.0130807	86.6471
4676	2.52504	0.0130807	86.6479
4677	2.52558	0.0130806	86.6487
4678	2.52612	0.0130806	86.6495
4679	2.52666	0.0130805	86.6503
4680	2.5272	0.0130805	86.6511
4681	2.52774	0.0130804	86.6519
4682	2.52828	0.0130803	86.6527
4683	2.52882	0.0130803	86.6534
4684	2.52936	0.0130802	86.6542
4685	2.5299	0.0130802	86.655
4686	2.53044	0.0130801	86.6558
4687	2.53098	0.01308	86.6565
4688	2.53152	0.01308	86.6573
4689	2.53206	0.0130799	86.6581
4690	2.5326	0.0130799	86.6589
4691	2.53314	0.0130798	86.6596
4692	2.53368	0.0130797	86.6604
4693	2.53422	0.0130797	86.6612
4694	2.53476	0.0130796	86.6619
4695	2.5353	0.0130796	86.6627
4696	2.53584	0.0130795	86.6635
4697	2.53638	0.0130795	86.6643
4698	2.53692	0.0130794	86.665
4699	2.53746	0.0130793	86.6658
4700	2.538	0.0130793	86.6665
4701	2.53854	0.0130792	86.6673
4702	2.53908	0.0130792	86.6681
4703	2.53962	0.0130791	86.6688
4704	2.54016	0.013079	86.6696
4705	2.5407	0.013079	86.6703
4706	2.54124	0.0130789	86.6711
4707	2.54178	0.0130789	86.6719
4708	2.54232	0.0130788	86.6726
4709	2.54286	0.0130788	86.6734
4710	2.5434	0.0130787	86.6741
4711	2.54394	0.0130787	86.6748
4712	2.54448	0.0130786	86.6756
4713	2.54502	0.0130785	86.6764
4714	2.54556	0.0130785	86.6771
4715	2.5461	0.0130784	86.6778
4716	2.54664	0.0130784	86.6786
4717	2.54718	0.0130783	86.6794
4718	2.54772	0.0130783	86.6801
4719	2.54826	0.0130782	86.6808
4720	2.5488	0.0130781	86.6816
4721	2.54934	0.0130781	86.6823
4722	2.54988	0.013078	86.683
4723	2.55042	0.013078	86.6838
4724	2.55096	0.0130779	86.6845
4725	2.5515	0.0130779	86.6852
4726	2.55204	0.0130778	86.686
4727	2.55258	0.0130778	86.6867
4728	2.55312	0.0130777	86.6875
4729	2.55366	0.0130776	86.6882
4730	2.5542	0.0130776	86.6889
4731	2.55474	0.0130775	86.6896
4732	2.55528	0.0130775	86.6903
4733	2.55582	0.0130774	86.6911
4734	2.55636	0.0130774	86.6918
4735	2.5569	0.0130773	86.6925
4736	2.55744	0.0130773	86.6933
4737	2.55798	0.0130772	86.694
4738	2.55852	0.0130771	86.6947
4739	2.55906	0.0130771	86.6954
4740	2.5596	0.013077	86.6961
4741	2.56014	0.013077	86.6969
4742	2.56068	0.0130769	86.6976
4743	2.56122	0.0130769	86.6983
4744	2.56176	0.0130768	86.699
4745	2.5623	0.0130768	86.6997
4746	2.56284	0.0130767	86.7004
4747	2.56338	0.0130767	86.7011
4748	2.56392	0.0130766	86.7019
4749	2.56446	0.0130766	86.7026
4750	2.565	0.0130765	86.7033
4751	2.56554	0.0130764	86.704
4752	2.56608	0.0130764	86.7047
4753	2.56662	0.0130763	86.7054
4754	2.56716	0.0130763	86.7061
4755	2.5677	0.0130762	86.7068
4756	2.56824	0.0130762	86.7075
4757	2.56878	0.0130761	86.7082
4758	2.56932	0.0130761	86.7089
4759	2.56986	0.013076	86.7096
4760	2.5704	0.013076	86.7103
4761	2.57094	0.0130759	86.711
4762	2.57148	0.0130759	86.7117
4763	2.57202	0.0130758	86.7124
4764	2.57256	0.0130758	86.7131
4765	2.5731	0.0130757	86.7138
4766	2.57364	0.0130756	86.7145
4767	2.57418	0.0130756	86.7152
4768	2.57472	0.0130755	86.7159
4769	2.57526	0.0130755	86.7165
4770	2.5758	0.0130754	86.7172
4771	2.57634	0.0130754	86.7179
4772	2.57688	0.0130753	86.7186
4773	2.57742	0.0130753	86.7193
4774	2.57796	0.0130752	86.72
4775	2.5785	0.0130752	86.7207
4776	2.57904	0.0130751	86.7213
4777	2.57958	0.0130751	86.722
4778	2.58012	0.013075	86.7227
4779	2.58066	0.013075	86.7234
4780	2.5812	0.013075	86.7234
4781	2.58174	0.013075	86.7234
4782	2.58228	0.013075	86.7234
4783	2.58282	0.013075	86.7234
4784	2.58336	0.013075	86.7234
4785	2.5839	0.013075	86.7235
4786	2.58444	0.013075	86.7236
4787	2.58498	0.0130749	86.7237
4788	2.58552	0.0130749	86.724
4789	2.58606	0.0130749	86.7242
4790	2.5866	0.0130749	86.7245
4791	2.58714	0.0130749	86.7249
4792	2.58768	0.0130748	86.7253
4793	2.58822	0.0130748	86.7258
4794	2.58876	0.0130747	86.7264
4795	2.5893	0.0130747	86.727
4796	2.58984	0.0130747	86.7276
4797	2.59038	0.0130746	86.7283
4798	2.59092	0.0130745	86.7291
4799	2.59146	0.0130745	86.7299
4800	2.592	0.0130744	86.7307
4801	2.59254	0.0130744	86.7315
4802	2.59308	0.0130743	86.7324
4803	2.59362	0.0130742	86.7332
4804	2.59416	0.0130742	86.7341
4805	2.5947	0.0130741	86.735
4806	2.59524	0.013074	86.7359
4807	2.59578	0.013074	86.7367
4808	2.59632	0.0130739	86.7376
4809	2.59686	0.0130738	86.7385
4810	2.5974	0.0130738	86.7393
4811	2.59794	0.0130737	86.7401
4812	2.59848	0.0130736	86.7409
4813	2.59902	0.0130736	86.7417
4814	2.59956	0.0130735	86.7425
4815	2.6001	0.0130735	86.7432
4816	2.60064	0.0130734	86.7439
4817	2.60118	0.0130734	86.7446
4818	2.60172	0.0130733	86.7453
4819	2.60226	0.0130733	86.7459
4820	2.6028	0.0130732	86.7466
4821	2.60334	0.0130732	86.7472
4822	2.60388	0.0130731	86.7479
4823	2.60442	0.0130731	86.7485
4824	2.60496	0.013073	86.7491
4825	2.6055	0.013073	86.7498
4826	2.60604	0.0130729	86.7504
4827	2.60658	0.0130729	86.751
4828	2.60712	0.0130728	86.7517
4829	2.60766	0.0130728	86.7523
4830	2.6082	0.0130727	86.753
4831	2.60874	0.0130727	86.7537
4832	2.60928	0.0130726	86.7544
4833	2.60982	0.0130726	86.7551
4834	2.61036	0.0130725	86.7558
4835	2.6109	0.0130725	86.7566
4836	2.61144	0.0130724	86.7573
4837	2.61198	0.0130723	86.7581
4838	2.61252	0.0130723	86.7589
4839	2.61306	0.0130722	86.7597
4840	2.6136	0.0130722	86.7605
4841	2.61414	0.0130721	86.7613
4842	2.61468	0.013072	86.7621
4843	2.61522	0.013072	86.7629
4844	2.61576	0.0130719	86.7637
4845	2.6163	0.0130718	86.7645
4846	2.61684	0.0130718	86.7653
4847	2.61738	0.0130717	86.7661
4848	2.61792	0.0130717	86.7669
4849	2.61846	0.0130716	86.7677
4850	2.619	0.0130715	86.7684
4851	2.61954	0.0130715	86.7692
4852	2.62008	0.0130714	86.7699
4853	2.62062	0.0130714	86.7707
4854	2.62116	0.0130713	86.7714
4855	2.6217	0.0130713	86.7721
4856	2.62224	0.0130712	86.7728
4857	2.62278	0.0130712	86.7734
4858	2.62332	0.0130711	86.7741
4859	2.62386	0.0130711	86.7747
4860	2.6244	0.013071	86.7753
4861	2.62494	0.013071	86.7759
4862	2.62548	0.0130709	86.7765
4863	2.62602	0.0130709	86.7771
4864	2.62656	0.0130708	86.7777
4865	2.6271	0.0130708	86.7782
4866	2.62764	0.0130708	86.7788
4867	2.62818	0.0130707	86.7794
4868	2.62872	0.0130707	86.7799
4869	2.62926	0.0130706	86.7804
4870	2.6298	0.0130706	86.781
4871	2.63034	0.0130706	86.7815
4872	2.63088	0.0130705	86.782
4873	2.63142	0.0130705	86.7826
4874	2.63196	0.0130704	86.7831
4875	2.6325	0.0130704	86.7836
4876	2.63304	0.0130704	86.7841
4877	2.63358	0.0130703	86.7847
4878	2.63412	0.0130703	86.7852
4879	2.63466	0.0130702	86.7858
4880	2.6352	0.0130702	86.7863
4881	2.63574	0.0130702	86.7868
4882	2.63628	0.0130701	86.7874
4883	2.63682	0.0130701	86.7879
4884	2.63736	0.01307	86.7885
4885	2.6379	0.01307	86.789
4886	2.63844	0.0130699	86.7896
4887	2.63898	0.0130699	86.7902
4888	2.63952	0.0130699	86.7907
4889	2.64006	0.0130698	86.7913
4890	2.6406	0.0130698	86.7918
4891	2.64114	0.0130697	86.7924
4892	2.64168	0.0130697	86.7929
4893	2.64222	0.0130696	86.7935
4894	2.64276	0.0130696	86.794
4895	2.6433	0.0130696	86.7946
4896	2.64384	0.0130695	86.7951
4897	2.64438	0.0130695	86.7957
4898	2.64492	0.0130694	86.7962
4899	2.64546	0.0130694	86.7967
4900	2.646	0.0130694	86.7973
4901	2.64654	0.0130693	86.7978
4902	2.64708	0.0130693	86.7983
4903	2.64762	0.0130692	86.7989
4904	2.64816	0.0130692	86.7994
4905	2.6487	0.0130692	86.7999
4906	2.64924	0.0130691	86.8004
4907	2.64978	0.0130691	86.8009
4908	2.65032	0.013069	86.8015
4909	2.65086	0.013069	86.802
4910	2.6514	0.013069	86.8025
4911	2.65194	0.0130689	86.803
4912	2.65248	0.0130689	86.8036
4913	2.65302	0.0130688	86.8041
4914	2.65356	0.0130688	86.8046
4915	2.6541	0.0130688	86.8051
4916	2.65464	0.0130687	86.8057
4917	2.65518	0.0130687	86.8062
4918	2.65572	0.0130686	86.8067
4919	2.65626	0.0130686	86.8073
4920	2.6568	0.0130686	86.8078
4921	2.65734	0.0130685	86.8084
4922	2.65788	0.0130685	86.8089
4923	2.65842	0.0130684	86.8095
4924	2.65896	0.0130684	86.81
4925	2.6595	0.0130683	86.8106
4926	2.66004	0.0130683	86.8112
4927	2.66058	0.0130683	86.8117
4928	2.66112	0.0130682	86.8123
4929	2.66166	0.0130682	86.8129
4930	2.6622	0.0130681	86.8134
4931	2.66274	0.0130681	86.814
4932	2.66328	0.013068	86.8145
4933	2.66382	0.013068	86.8151
4934	2.66436	0.013068	86.8157
4935	2.6649	0.0130679	86.8163
4936	2.66544	0.0130679	86.8168
4937	2.66598	0.0130678	86.8174
4938	2.66652	0.0130678	86.818
4939	2.66706	0.0130677	86.8185
4940	2.6676	0.0130677	86.8191
4941	2.66814	0.0130677	86.8197
4942	2.66868	0.0130676	86.8202
4943	2.66922	0.0130676	86.8208
4944	2.66976	0.0130675	86.8214
4945	2.6703	0.0130675	86.8219
4946	2.67084	0.0130674	86.8225
4947	2.67138	0.0130674	86.823
4948	2.67192	0.0130674	86.8236
4949	2.67246	0.0130673	86.8241
4950	2.673	0.0130673	86.8247
4951	2.67354	0.0130672	86.8252
4952	2.67408	0.0130672	86.8258
4953	2.67462	0.0130671	86.8263
4954	2.67516	0.0130671	86.8269
4955	2.6757	0.0130671	86.8274
4956	2.67624	0.013067	86.828
4957	2.67678	0.013067	86.8285
4958	2.67732	0.0130669	86.829
4959	2.67786	0.0130669	86.8296
4960	2.6784	0.0130669	86.8301
4961	2.67894	0.0130668	86.8307
4962	2.67948	0.0130668	86.8312
4963	2.68002	0.0130667	86.8317
4964	2.68056	0.0130667	86.8323
4965	2.6811	0.0130667	86.8328
4966	2.68164	0.0130666	86.8333
4967	2.68218	0.0130666	86.8339
4968	2.68272	0.0130665	86.8344
4969	2.68326	0.0130665	86.8349
4970	2.6838	0.0130664	86.8355
4971	2.68434	0.0130664	86.836
4972	2.68488	0.0130664	86.8365
4973	2.68542	0.0130663	86.837
4974	2.68596	0.0130663	86.8376
4975	2.6865	0.0130662	86.8381
4976	2.68704	0.0130662	86.8386
4977	2.68758	0.0130662	86.8391
4978	2.68812	0.0130661	86.8396
4979	2.68866	0.0130661	86.8402
4980	2.6892	0.0130661	86.8407
4981	2.68974	0.013066	86.8412
4982	2.69028	0.013066	86.8417
4983	2.69082	0.0130659	86.8422
4984	2.69136	0.0130659	86.8427
4985	2.6919	0.0130659	86.8433
4986	2.69244	0.0130658	86.8437
4987	2.69298	0.0130658	86.8442
4988	2.69352	0.0130657	86.8448
4989	2.69406	0.0130657	86.8453
4990	2.6946	0.0130657	86.8458
4991	2.69514	0.0130656	86.8463
4992	2.69568	0.0130656	86.8467
4993	2.69622	0.0130656	86.8472
4994	2.69676	0.0130655	86.8477
4995	2.6973	0.0130655	86.8482
4996	2.69784	0.0130654	86.8487
4997	2.69838	0.0130654	86.8492
4998	2.69892	0.0130654	86.8497
4999	2.69946	0.0130653	86.8502
5000	2.7	0.0130653	86.8507
5001	2.70054	0.0130653	86.8512
5002	2.70108	0.0130652	86.8517
5003	2.70162	0.0130652	86.8521
5004	2.70216	0.0130651	86.8526
5005	2.7027	0.0130651	86.8526
5006	2.70324	0.0130651	86.8526
5007	2.70378	0.0130651	86.8526
5008	2.70432	0.0130651	86.8526
5009	2.70486	0.0130651	86.8527
5010	2.7054	0.0130651	86.8527
5011	2.70594	0.0130651	86.8528
5012	2.70648	0.0130651	86.8529
5013	2.70702	0.0130651	86.853
5014	2.70756	0.0130651	86.8533
5015	2.7081	0.0130651	86.8535
5016	2.70864	0.0130651	86.8538
5017	2.70918	0.013065	86.8541
5018	2.70972	0.013065	86.8544
5019	2.71026	0.013065	86.8548
5020	2.7108	0.0130649	86.8553
5021	2.71134	0.0130649	86.8557
5022	2.71188	0.0130649	86.8562
5023	2.71242	0.0130648	86.8568
5024	2.71296	0.0130648	86.8573
5025	2.7135	0.0130647	86.8579
5026	2.71404	0.0130647	86.8585
